latitude,longitude,Amenity
-33.9291663,150.981156,Fast food
-33.9184085,151.0350079,Fast food
-33.9173211,151.0339852,Fast food
-33.9140051,151.0384663,Fast food
-33.930629,150.9968802,Fast food
-33.93362472,151.0299418,Fast food
-33.93388498,151.0260536,Fast food
-33.9042851,151.1431842,Fast food
-33.9053621,151.1378014,Fast food
-33.91042337,151.1415549,Fast food
-33.91030714,151.1415939,Fast food
-33.902272,151.1632,Fast food
-33.9147155,151.1522077,Fast food
-33.9111826,151.1579522,Fast food
-33.9114658,151.1582104,Fast food
-33.9110201,151.1569539,Fast food
-33.90641693,151.1718986,Fast food
-33.90672633,151.1718065,Fast food
-33.90673061,151.1718514,Fast food
-33.9067384,151.171907,Fast food
-33.90683137,151.1723271,Fast food
-33.90655525,151.1720822,Fast food
-33.90659113,151.1724489,Fast food
-33.9435452,151.1429849,Fast food
-33.9265361,151.1279944,Fast food
-33.9526033,151.1220007,Fast food
-33.94948764,151.1150184,Fast food
-33.9400931,151.0758486,Fast food
-33.9402542,151.0759135,Fast food
-33.9537507,151.0514944,Fast food
-33.9540266,151.0518618,Fast food
-33.9540422,151.05143,Fast food
-33.9541579,151.0518163,Fast food
-33.9537145,151.051938,Fast food
-33.9505431,151.0309756,Fast food
-33.9504507,151.0313849,Fast food
-33.9523762,151.0320922,Fast food
-33.9536287,151.0332759,Fast food
-33.953715,151.0333694,Fast food
-33.9531637,151.0327099,Fast food
-33.94587416,151.0357565,Fast food
-33.94406918,151.0352421,Fast food
-33.9520746,151.0131517,Fast food
-33.9508561,151.0169975,Fast food
-33.93890817,151.0182365,Fast food
-33.9568695,151.0026481,Fast food
-33.9533009,150.9984762,Fast food
-33.9566302,151.0032599,Fast food
-33.95639439,151.0014844,Fast food
-33.95543816,150.9979925,Fast food
-33.9608471,151.1558432,Fast food
-33.9606098,151.1554498,Fast food
-33.9634395,151.1526008,Fast food
-33.9607077,151.1559219,Fast food
-33.9647031,151.1544628,Fast food
-33.9568968,151.1373337,Fast food
-33.9518993,151.1382549,Fast food
-33.9499392,151.1393112,Fast food
-33.9519307,151.1360582,Fast food
-33.9548353,151.1374598,Fast food
-33.94416636,151.1425337,Fast food
-33.9630258,151.1326097,Fast food
-33.9757271,151.1501187,Fast food
-33.9645293,151.1323355,Fast food
-33.9774763,151.123757,Fast food
-33.9785207,151.1219904,Fast food
-33.9641642,151.112091,Fast food
-33.9671402,151.1035488,Fast food
-33.9678029,151.1050036,Fast food
-33.9672841,151.1024842,Fast food
-33.9676489,151.1025631,Fast food
-33.9675306,151.1027622,Fast food
-33.9823613,151.1178197,Fast food
-33.97733159,151.1041398,Fast food
-33.9806918,151.0805036,Fast food
-34.0067299,151.1122734,Fast food
-34.0090233,151.103553,Fast food
-34.0228568,151.1088082,Fast food
-34.0064947,151.0810774,Fast food
-34.0160415,151.0651065,Fast food
-34.0348418,151.1001905,Fast food
-34.0349569,151.1006674,Fast food
-34.0224731,151.1060474,Fast food
-34.0366515,151.10195,Fast food
-34.03424303,151.0989238,Fast food
-34.044298,151.123274,Fast food
-34.0443833,151.1232647,Fast food
-34.04258927,151.1205498,Fast food
-34.02801933,151.1205999,Fast food
-34.0547984,151.1530586,Fast food
-34.0537033,151.1521877,Fast food
-34.0510451,151.1526086,Fast food
-34.0529498,151.1527294,Fast food
-34.0536623,151.1522049,Fast food
-34.0528966,151.1527481,Fast food
-34.044173,151.155693,Fast food
-34.054616,151.1535364,Fast food
-34.0508568,151.1518342,Fast food
-34.0508509,151.1517694,Fast food
-34.0542373,151.1519866,Fast food
-34.0545821,151.1518341,Fast food
-34.0511037,151.1528489,Fast food
-34.0542865,151.1519623,Fast food
-34.0538934,151.152112,Fast food
-34.0547025,151.1517958,Fast food
-34.0543428,151.1522269,Fast food
-34.008051,151.2178274,Fast food
-34.0319925,151.0577139,Fast food
-34.0340137,151.0709673,Fast food
-34.0342831,151.0709291,Fast food
-34.058649,151.0812036,Fast food
-34.0318024,151.0584584,Fast food
-34.0317885,151.0583959,Fast food
-34.0329866,151.0730492,Fast food
-34.03191021,151.0736858,Fast food
-34.1335814,150.9936401,Fast food
-34.0645301,151.0136293,Fast food
-34.0660242,151.013333,Fast food
-34.087501,151.007578,Fast food
-34.0779704,151.0111556,Fast food
-34.07879796,151.0112251,Fast food
-34.06634538,151.0149741,Fast food
-34.06495334,151.0169716,Fast food
-34.0166904,151.0119343,Fast food
-34.01627848,151.0121996,Fast food
-34.01518897,151.0138115,Fast food
-33.403898,151.3508243,Fast food
-33.4270628,151.3208651,Fast food
-33.3848181,151.367357,Fast food
-33.424207,151.3425681,Fast food
-33.4236723,151.3202521,Fast food
-33.4365549,151.3926592,Fast food
-33.4365935,151.3930567,Fast food
-33.408578,151.3501331,Fast food
-33.2201956,151.214612,Fast food
-33.427041,151.3414689,Fast food
-33.4253314,151.3436357,Fast food
-33.4253764,151.343953,Fast food
-33.4266122,151.3211175,Fast food
-33.4163572,151.3252232,Fast food
-33.3849586,151.367421,Fast food
-33.4106367,151.3475013,Fast food
-33.4085133,151.3499118,Fast food
-33.4389251,151.3831929,Fast food
-33.42689609,151.3246597,Fast food
-33.38544606,151.365831,Fast food
-33.43516547,151.3960659,Fast food
-33.40940932,151.3486327,Fast food
-33.4086614,151.3509819,Fast food
-33.43814761,151.3797061,Fast food
-33.43336547,151.343024,Fast food
-33.42669463,151.3290805,Fast food
-33.42688696,151.3294592,Fast food
-33.4682631,151.3828798,Fast food
-33.4681498,151.3820713,Fast food
-33.46819863,151.3824158,Fast food
-33.4836218,151.3258237,Fast food
-33.5503426,151.2742303,Fast food
-33.4891151,151.3249192,Fast food
-33.48885873,151.3226549,Fast food
-33.48757689,151.3252412,Fast food
-33.5136456,151.3357817,Fast food
-33.52197736,151.3215549,Fast food
-33.52049882,151.3172195,Fast food
-33.3574148,151.3764143,Fast food
-33.255015,151.4028127,Fast food
-33.2556505,151.4022104,Fast food
-33.2944349,151.4221982,Fast food
-33.2942913,151.4222449,Fast food
-33.2779504,151.4192535,Fast food
-33.2676535,151.4352343,Fast food
-33.3078984,151.4125061,Fast food
-33.3090218,151.4120047,Fast food
-33.3089226,151.4117721,Fast food
-33.3071304,151.419544,Fast food
-33.2676776,151.4354219,Fast food
-33.2545052,151.4048527,Fast food
-33.2541058,151.4054394,Fast food
-33.2538875,151.4926247,Fast food
-33.2540456,151.4929496,Fast food
-33.275006,151.4907037,Fast food
-33.2806884,151.4804874,Fast food
-33.30750798,151.418743,Fast food
-33.30735249,151.418071,Fast food
-33.30667003,151.4180803,Fast food
-33.28594873,151.4242833,Fast food
-33.29386197,151.4184138,Fast food
-33.26460866,151.4547298,Fast food
-33.405983,151.465312,Fast food
-33.3416125,151.4981831,Fast food
-33.3614491,151.4439562,Fast food
-33.3735901,151.4731073,Fast food
-33.3745247,151.4728468,Fast food
-33.3445958,151.4963024,Fast food
-33.3416789,151.4981819,Fast food
-33.36247628,151.4437091,Fast food
-33.3621597,151.4433545,Fast food
-33.36241045,151.4430283,Fast food
-33.36284791,151.4430624,Fast food
-33.34256674,151.4980946,Fast food
-33.37356183,151.4743232,Fast food
-33.37317036,151.4744029,Fast food
-33.24300679,151.5044269,Fast food
-33.24308347,151.5054577,Fast food
-33.2432566,151.5059243,Fast food
-33.1082962,151.4875501,Fast food
-33.1070056,151.4882356,Fast food
-33.1095161,151.4860361,Fast food
-33.1097512,151.5334508,Fast food
-33.1074363,151.48835,Fast food
-33.11131618,151.48227,Fast food
-33.11650582,151.4709687,Fast food
-33.11635029,151.4707719,Fast food
-33.0702018,151.5883054,Fast food
-33.0693937,151.5883634,Fast food
-33.0245839,151.6640505,Fast food
-33.0345527,151.6612081,Fast food
-33.0327538,151.6611116,Fast food
-33.0350654,151.6588424,Fast food
-33.0318004,151.660618,Fast food
-33.03174465,151.6612763,Fast food
-33.0868219,151.6386883,Fast food
-33.1103303,151.6462033,Fast food
-33.1048077,151.6447729,Fast food
-33.09257159,151.636874,Fast food
-32.9650889,151.6477686,Fast food
-32.9657595,151.6532189,Fast food
-32.9598588,151.6567433,Fast food
-32.9656402,151.65331,Fast food
-32.9739009,151.6465523,Fast food
-32.9735497,151.6437874,Fast food
-32.9638326,151.6620419,Fast food
-32.96622287,151.6531368,Fast food
-32.96726873,151.6504062,Fast food
-33.0093021,151.5943363,Fast food
-32.9331457,151.6363531,Fast food
-32.93522566,151.6291264,Fast food
-32.93377907,151.6325194,Fast food
-32.95314126,151.6232203,Fast food
-32.9331241,151.6404928,Fast food
-32.931901,151.6400063,Fast food
-32.9286837,151.6414869,Fast food
-32.9268205,151.637295,Fast food
-32.925748,151.6339391,Fast food
-32.9243702,151.6159147,Fast food
-32.9237442,151.620973,Fast food
-32.9245187,151.6243744,Fast food
-32.9394641,151.6588042,Fast food
-32.9336072,151.6550723,Fast food
-32.9285127,151.6410202,Fast food
-32.9460416,151.6571271,Fast food
-32.9464934,151.6570212,Fast food
-32.9575176,151.6624993,Fast food
-32.933123,151.6398916,Fast food
-32.94091455,151.6598202,Fast food
-32.93394574,151.6439087,Fast food
-32.9133172,151.6721605,Fast food
-32.9119279,151.6699236,Fast food
-32.9133127,151.6722062,Fast food
-32.8796299,151.6592002,Fast food
-32.9053076,151.6797137,Fast food
-32.898999,151.6772056,Fast food
-32.9027584,151.6671073,Fast food
-32.9028125,151.6671128,Fast food
-32.8907591,151.6657877,Fast food
-32.900601,151.6689473,Fast food
-32.8787532,151.6164436,Fast food
-32.9025189,151.6714819,Fast food
-32.90376136,151.6668058,Fast food
-32.9347424,151.7256193,Fast food
-32.9345223,151.7259678,Fast food
-32.9347809,151.7259114,Fast food
-32.9360727,151.7256362,Fast food
-32.9357006,151.7256999,Fast food
-32.9412071,151.7109014,Fast food
-32.9415367,151.7110473,Fast food
-32.93852788,151.7115963,Fast food
-32.94030017,151.7113845,Fast food
-32.9401394,151.7116273,Fast food
-32.94160675,151.7109221,Fast food
-32.9423606,151.7115541,Fast food
-32.94085389,151.7111115,Fast food
-32.94107084,151.7114115,Fast food
-32.94106522,151.711314,Fast food
-32.94109035,151.7112474,Fast food
-32.94112436,151.7111498,Fast food
-32.9411761,151.711007,Fast food
-32.94087717,151.710853,Fast food
-32.9824468,151.6919822,Fast food
-32.9842919,151.6720518,Fast food
-32.9639725,151.695582,Fast food
-32.9785641,151.7082018,Fast food
-32.9645505,151.6953088,Fast food
-32.96446536,151.69604,Fast food
-32.9949867,151.6864104,Fast food
-32.9385325,151.7607702,Fast food
-32.9379173,151.759798,Fast food
-32.9236542,151.7286909,Fast food
-32.9171211,151.7316058,Fast food
-32.9168995,151.7311628,Fast food
-32.9167832,151.7311896,Fast food
-32.9237937,151.7257428,Fast food
-32.9143759,151.7327764,Fast food
-32.9237473,151.7309806,Fast food
-32.92378711,151.731411,Fast food
-32.92325679,151.726953,Fast food
-32.9211287,151.7598326,Fast food
-32.9200491,151.7564912,Fast food
-32.91203852,151.7645574,Fast food
-32.91711752,151.7493381,Fast food
-32.9027808,151.7268561,Fast food
-32.9078577,151.7260987,Fast food
-32.9082534,151.7291261,Fast food
-32.9079253,151.7266437,Fast food
-32.90685499,151.7270896,Fast food
-32.9028389,151.6903038,Fast food
-32.9029939,151.6902175,Fast food
-32.9030137,151.6902697,Fast food
-32.9029015,151.6902916,Fast food
-32.9029552,151.6902811,Fast food
-32.9027722,151.6903168,Fast food
-32.9031725,151.6905798,Fast food
-32.90433681,151.6910659,Fast food
-32.90165531,151.6906935,Fast food
-32.91561218,151.7132997,Fast food
-32.9278195,151.7882138,Fast food
-32.9247292,151.7920238,Fast food
-32.9291692,151.7870934,Fast food
-32.929265,151.790487,Fast food
-32.9273781,151.7698962,Fast food
-32.927197,151.7822426,Fast food
-32.9268658,151.7748891,Fast food
-32.9273357,151.7818091,Fast food
-32.9270622,151.7742649,Fast food
-32.92595917,151.7793192,Fast food
-32.9265469,151.7639048,Fast food
-32.926505,151.7636321,Fast food
-32.9276305,151.7639724,Fast food
-32.92839103,151.7639562,Fast food
-32.9211597,151.7476726,Fast food
-32.9218493,151.7476307,Fast food
-32.9316977,151.7534918,Fast food
-32.895232,151.7340392,Fast food
-32.8864523,151.7196126,Fast food
-32.8912096,151.7281812,Fast food
-32.8969799,151.73533,Fast food
-32.8970171,151.7353801,Fast food
-32.8990017,151.7384318,Fast food
-32.8970544,151.7354302,Fast food
-32.8970924,151.7351857,Fast food
-32.893217,151.7307451,Fast food
-32.90253851,151.7430009,Fast food
-32.89961576,151.7400841,Fast food
-32.89946083,151.7397281,Fast food
-32.90004925,151.7525774,Fast food
-32.89986445,151.750585,Fast food
-32.9173172,151.7246381,Fast food
-32.9223542,151.7148823,Fast food
-32.9220132,151.7137293,Fast food
-32.9233732,151.713468,Fast food
-32.9343466,151.7076679,Fast food
-32.9229878,151.7135223,Fast food
-32.8852161,151.6958526,Fast food
-32.8841417,151.6961342,Fast food
-32.8846866,151.6959935,Fast food
-32.8929702,151.6989174,Fast food
-32.7185079,152.1424745,Fast food
-32.7216516,152.1436847,Fast food
-32.7121563,152.1598051,Fast food
-32.7215701,152.1421443,Fast food
-32.7206912,152.1445538,Fast food
-32.7206292,152.1759349,Fast food
-32.7196017,152.1439974,Fast food
-32.7833657,152.0756813,Fast food
-32.77777,152.0853691,Fast food
-32.7223913,152.0676578,Fast food
-32.7274932,152.0793266,Fast food
-32.73688807,152.1082056,Fast food
-32.7405352,151.8644927,Fast food
-32.7475091,151.8682185,Fast food
-32.7402044,151.863345,Fast food
-32.7407656,151.8655146,Fast food
-32.8178591,151.8438376,Fast food
-32.7359411,151.9996385,Fast food
-32.7363544,152.0007158,Fast food
-32.7248661,151.5434613,Fast food
-32.7281916,151.5348666,Fast food
-32.7157801,151.5271869,Fast food
-32.7164277,151.5283301,Fast food
-32.7160433,151.5264346,Fast food
-32.7157518,151.5275502,Fast food
-32.7155164,151.5279941,Fast food
-32.7157918,151.5268612,Fast food
-32.733204,151.55625,Fast food
-32.7328552,151.5563271,Fast food
-32.71787764,151.5271729,Fast food
-32.70981636,151.516115,Fast food
-32.70946775,151.5171042,Fast food
-32.7642974,151.5281896,Fast food
-32.7877609,151.6379518,Fast food
-32.8115438,151.6398677,Fast food
-32.8009199,151.657964,Fast food
-32.8012337,151.6579125,Fast food
-32.792586,151.6356685,Fast food
-32.8014556,151.6581603,Fast food
-32.8009495,151.6576546,Fast food
-32.8466424,151.6932499,Fast food
-32.79304965,151.6342237,Fast food
-32.84753354,151.6942109,Fast food
-32.80035915,151.6568812,Fast food
-32.7924317,151.6366039,Fast food
-32.9852873,151.48669,Fast food
-32.7512286,151.5894534,Fast food
-32.9851456,151.4866088,Fast food
-32.7435296,151.6040501,Fast food
-32.8567129,151.4768455,Fast food
-32.76113317,151.5932764,Fast food
-32.76075607,151.5922759,Fast food
-32.76095125,151.5917588,Fast food
-32.7595599,151.7500431,Fast food
-32.7879575,151.7272598,Fast food
-32.6658865,152.1600373,Fast food
-32.7828838,151.7384798,Fast food
-32.7828957,151.7377238,Fast food
-32.7918454,151.7255066,Fast food
-32.6720602,152.1772856,Fast food
-32.7605273,151.774184,Fast food
-32.79190291,151.7248727,Fast food
-32.8302402,151.3560785,Fast food
-32.8294914,151.3557344,Fast food
-32.8325365,151.3566331,Fast food
-32.8323871,151.3547718,Fast food
-32.833012,151.3544624,Fast food
-32.8295066,151.3555112,Fast food
-32.81836464,151.4828153,Fast food
-32.8260197,151.4877202,Fast food
-32.5696214,151.1807923,Fast food
-32.5648788,151.1769526,Fast food
-32.5684797,151.1804054,Fast food
-32.5690758,151.1804704,Fast food
-32.2599776,150.889687,Fast food
-32.2820864,150.9014824,Fast food
-32.282998,150.8963751,Fast food
-32.2720055,150.8899999,Fast food
-32.2589195,150.8899413,Fast food
-32.27607135,150.8953045,Fast food
-32.6769192,151.3878865,Fast food
-32.6558037,151.3539967,Fast food
-32.0399421,150.8653404,Fast food
-31.0988304,150.9361187,Fast food
-31.1261688,150.923376,Fast food
-31.0925449,150.9219136,Fast food
-31.0901528,150.9308521,Fast food
-31.0734788,150.9127197,Fast food
-31.0576949,150.8950761,Fast food
-31.12779473,150.9235114,Fast food
-31.09759915,150.9365756,Fast food
-31.09571961,150.937221,Fast food
-31.09581919,150.937296,Fast food
-31.095532,150.9363927,Fast food
-31.12662454,150.92328,Fast food
-31.5054516,150.6800788,Fast food
-31.5096913,150.6794297,Fast food
-31.5168305,150.674957,Fast food
-30.5176076,151.6674047,Fast food
-30.5175816,151.667274,Fast food
-30.5143433,151.669125,Fast food
-30.5136631,151.6650306,Fast food
-30.5040107,151.6512206,Fast food
-30.5151252,151.6479122,Fast food
-30.51210204,151.6688848,Fast food
-30.51655143,151.6689203,Fast food
-30.51620111,151.6679944,Fast food
-30.5152793,151.6682586,Fast food
-30.51150841,151.6637121,Fast food
-30.51192626,151.662837,Fast food
-30.51194737,151.662508,Fast food
-30.51191858,151.6657007,Fast food
-30.51212184,151.665609,Fast food
-30.51249533,151.6655019,Fast food
-30.51307151,151.6684088,Fast food
-30.513084,151.6682431,Fast food
-30.5236425,151.675867,Fast food
-31.5135063,151.7179808,Fast food
-30.98418107,151.5877771,Fast food
-31.2729849,149.2773061,Fast food
-31.273919,149.2772484,Fast food
-31.2739821,149.2763177,Fast food
-29.7708967,151.1149785,Fast food
-30.3149372,151.6897559,Fast food
-29.7375661,151.7374818,Fast food
-29.7377933,151.7385206,Fast food
-29.0547145,152.018793,Fast food
-29.05471017,152.01874,Fast food
-29.05208061,152.0191752,Fast food
-29.05498118,152.0185884,Fast food
-30.9786282,150.2546775,Fast food
-30.9769675,150.2522993,Fast food
-30.9769888,150.2523504,Fast food
-30.9769994,150.2523953,Fast food
-30.97612963,150.2492158,Fast food
-30.7109049,150.0418692,Fast food
-30.3244017,149.7823613,Fast food
-30.3270791,149.7838784,Fast food
-30.3252756,149.7824918,Fast food
-30.3252517,149.7823333,Fast food
-30.3253208,149.78237,Fast food
-30.3207815,149.7801461,Fast food
-30.3214854,149.7804706,Fast food
-30.3258,149.7831653,Fast food
-29.472881,149.8424906,Fast food
-32.3452259,151.9300881,Fast food
-32.2832823,151.8508708,Fast food
-32.387191,152.4445761,Fast food
-31.8709704,152.6846731,Fast food
-31.8715524,152.6882458,Fast food
-31.8698769,152.6938569,Fast food
-32.1781757,152.5118415,Fast food
-32.180335,152.5118581,Fast food
-32.1810962,152.5119366,Fast food
-32.347817,152.5361764,Fast food
-32.19436321,152.5135321,Fast food
-32.20087534,152.5155207,Fast food
-31.8969841,152.4962379,Fast food
-31.9095462,152.4594246,Fast food
-31.9133257,152.4616178,Fast food
-31.9437674,152.4709415,Fast food
-31.9435341,152.4708677,Fast food
-31.9095413,152.4679739,Fast food
-31.9960431,152.5694137,Fast food
-31.9689053,152.5853322,Fast food
-31.9434714,152.4709404,Fast food
-32.0436717,152.5389045,Fast food
-31.97002208,152.5916972,Fast food
-30.8848426,153.0414472,Fast food
-30.8853627,153.0410763,Fast food
-31.6323145,152.7044891,Fast food
-31.0365511,152.8710392,Fast food
-31.0767732,152.8434219,Fast food
-31.076849,152.8425559,Fast food
-31.1291157,152.8280762,Fast food
-31.1290769,152.8279295,Fast food
-31.0780315,152.8423758,Fast food
-31.0805166,152.8401067,Fast food
-31.1291233,152.8282283,Fast food
-31.6492694,152.7962916,Fast food
-31.6507406,152.7969233,Fast food
-31.4261526,152.8957586,Fast food
-31.4494006,152.8889683,Fast food
-31.4293479,152.9084718,Fast food
-31.4348232,152.9037096,Fast food
-31.4636683,152.823207,Fast food
-31.4309681,152.890844,Fast food
-31.4285925,152.9084826,Fast food
-31.4595627,152.9292379,Fast food
-31.4349851,152.901314,Fast food
-31.4294409,152.9069722,Fast food
-31.4330795,152.9082306,Fast food
-31.4314622,152.9080912,Fast food
-31.4293547,152.908389,Fast food
-31.4315759,152.888671,Fast food
-31.4433493,152.925387,Fast food
-31.4434409,152.9254826,Fast food
-31.4435191,152.9255392,Fast food
-31.42782903,152.8968726,Fast food
-31.43486493,152.9053843,Fast food
-31.43304914,152.908699,Fast food
-31.46357581,152.8217672,Fast food
-31.46354631,152.822031,Fast food
-31.46365711,152.8225322,Fast food
-31.4349158,152.9046194,Fast food
-30.712737,152.9217057,Fast food
-30.7074267,152.9187502,Fast food
-30.706598,152.9195181,Fast food
-30.7077362,152.9209114,Fast food
-30.646823,153.0120786,Fast food
-30.6419679,153.0026108,Fast food
-30.6264628,152.9723496,Fast food
-30.6264431,152.9721701,Fast food
-30.2831911,153.1259665,Fast food
-30.2832281,153.1262559,Fast food
-30.3180069,153.0896362,Fast food
-30.2824469,153.1292861,Fast food
-30.3350684,153.0809705,Fast food
-30.3443074,153.0690015,Fast food
-30.317571,153.0902854,Fast food
-30.2062527,153.1491769,Fast food
-30.3176289,153.0902367,Fast food
-30.3121096,153.0937273,Fast food
-30.3176914,153.0900778,Fast food
-30.3178955,153.0898589,Fast food
-30.2967709,153.1151855,Fast food
-30.2965451,153.1153956,Fast food
-30.2967165,153.1152392,Fast food
-30.2965995,153.1153536,Fast food
-30.2964906,153.1154494,Fast food
-30.2966519,153.1152999,Fast food
-30.2980423,153.1140513,Fast food
-30.2903608,153.1195514,Fast food
-30.3172389,153.0901402,Fast food
-30.3028369,153.1374448,Fast food
-30.2958232,153.1145976,Fast food
-30.2898219,153.1190189,Fast food
-30.28315781,153.1283531,Fast food
-30.29812306,153.1159174,Fast food
-30.3526432,153.0913872,Fast food
-30.4603681,153.0410548,Fast food
-30.4519256,152.896766,Fast food
-30.1147109,153.193046,Fast food
-29.706507,152.9412752,Fast food
-29.7066611,152.9427365,Fast food
-29.6942749,152.9386228,Fast food
-29.70675174,152.9430354,Fast food
-29.70707207,152.9390377,Fast food
-29.7690226,153.2949659,Fast food
-29.4264318,153.3273304,Fast food
-29.4284163,153.3270593,Fast food
-29.4365147,153.360777,Fast food
-29.43460925,153.3437177,Fast food
-28.8913506,152.5667733,Fast food
-28.8627989,153.045213,Fast food
-28.8632711,153.0454557,Fast food
-29.116503,153.433433,Fast food
-28.6194685,153.0035568,Fast food
-28.8424126,153.4405393,Fast food
-28.859964,153.5596042,Fast food
-28.868282,153.5554402,Fast food
-28.8575694,153.5610607,Fast food
-28.7947989,153.5937996,Fast food
-28.8577693,153.560857,Fast food
-28.8612436,153.5171786,Fast food
-28.8611167,153.5170473,Fast food
-28.85936408,153.5592767,Fast food
-28.6861884,153.525171,Fast food
-28.808275,153.2859434,Fast food
-28.8144381,153.282996,Fast food
-28.8197535,153.2851558,Fast food
-28.81392622,153.2796746,Fast food
-28.82158738,153.3280049,Fast food
-28.6892248,153.6085524,Fast food
-28.6893847,153.6085854,Fast food
-28.6455897,153.6128996,Fast food
-28.645695,153.6129078,Fast food
-28.6454739,153.6124767,Fast food
-28.6423598,153.6137089,Fast food
-28.641404,153.6124063,Fast food
-28.6419769,153.6122595,Fast food
-28.6419356,153.6123345,Fast food
-28.6419566,153.612197,Fast food
-28.6423766,153.6121363,Fast food
-28.6425727,153.6125782,Fast food
-28.535614,153.5449338,Fast food
-28.53994,153.5478907,Fast food
-28.5038584,153.52922,Fast food
-28.5402628,153.5521865,Fast food
-28.3279084,153.4072461,Fast food
-28.3191127,153.4294897,Fast food
-28.329849,153.4021296,Fast food
-28.1951324,153.5052615,Fast food
-28.1892279,153.5113039,Fast food
-28.1785678,153.5414391,Fast food
-28.1891058,153.5124225,Fast food
-28.17322702,153.5444358,Fast food
-28.1936603,153.5410767,Fast food
-28.20615329,153.5449786,Fast food
-28.2069769,153.5450261,Fast food
-28.2439558,153.557679,Fast food
-28.2440773,153.5576586,Fast food
-28.2558524,153.5743024,Fast food
-28.2571249,153.5276362,Fast food
-28.2572314,153.5274775,Fast food
-34.4272857,150.8998096,Fast food
-34.4142928,150.9011757,Fast food
-34.4233191,150.8938035,Fast food
-34.4238685,150.8930875,Fast food
-34.4245031,150.8929103,Fast food
-34.4242532,150.892941,Fast food
-34.41615971,150.8846357,Fast food
-34.43215394,150.8660314,Fast food
-34.48686439,150.8870976,Fast food
-34.4837775,150.8545261,Fast food
-34.3164743,150.9274808,Fast food
-34.31364213,150.9264579,Fast food
-34.3385974,150.9097173,Fast food
-34.3408862,150.9235904,Fast food
-34.3412044,150.9073014,Fast food
-34.3492643,150.9140446,Fast food
-34.34227761,150.9057009,Fast food
-34.3385974,150.9097173,Fast food
-34.34036028,150.9065663,Fast food
-34.34905747,150.9147843,Fast food
-34.3821182,150.8949202,Fast food
-34.37677602,150.9126028,Fast food
-34.4007941,150.8913277,Fast food
-34.4021175,150.8919962,Fast food
-34.4018512,150.8921159,Fast food
-34.40301266,150.8919825,Fast food
-34.4344913,150.8622381,Fast food
-34.5672249,150.8030459,Fast food
-34.5529569,150.7894529,Fast food
-34.55266569,150.7892345,Fast food
-34.5514474,150.8596334,Fast food
-34.5642897,150.8305841,Fast food
-34.5638457,150.8189908,Fast food
-34.5636248,150.8189298,Fast food
-34.5789062,150.8687323,Fast food
-34.5790536,150.8675284,Fast food
-34.5793472,150.8666423,Fast food
-34.56523541,150.8285224,Fast food
-34.4958309,150.7934507,Fast food
-34.4954529,150.792717,Fast food
-34.5049586,150.7868785,Fast food
-34.4939643,150.7941417,Fast food
-34.4953739,150.7930374,Fast food
-34.5003173,150.8166068,Fast food
-34.54049096,150.7855517,Fast food
-34.6707136,150.8588118,Fast food
-34.6171652,150.7829768,Fast food
-34.6172552,150.782952,Fast food
-34.7456996,150.8276088,Fast food
-34.77267728,150.8064066,Fast food
-34.77927575,150.6955348,Fast food
-35.7073908,150.1758968,Fast food
-35.7043174,150.1769415,Fast food
-35.7093517,150.1747951,Fast food
-35.70555271,150.1758101,Fast food
-35.8487346,150.1758657,Fast food
-35.3161204,150.4354843,Fast food
-35.3646585,150.4721622,Fast food
-35.3572317,150.4748064,Fast food
-35.5222134,150.3919232,Fast food
-35.5614229,150.3743336,Fast food
-35.35239304,150.4756427,Fast food
-35.0385354,150.669876,Fast food
-35.0752664,150.6563889,Fast food
-35.105033,150.6257049,Fast food
-35.0756282,150.6557295,Fast food
-35.0701775,150.6749553,Fast food
-34.8435428,150.5955505,Fast food
-34.9150726,150.6044183,Fast food
-34.9040179,150.6028387,Fast food
-34.915872,150.6043195,Fast food
-34.8766758,150.6068429,Fast food
-34.90434063,150.6027818,Fast food
-34.9035754,150.6028137,Fast food
-34.84333546,150.5948722,Fast food
-36.4265816,150.0714305,Fast food
-36.4277241,150.076128,Fast food
-36.1972569,150.1307272,Fast food
-36.21975196,150.1216588,Fast food
-36.8869317,149.9107804,Fast food
-36.8899078,149.9105083,Fast food
-36.8957633,149.9146846,Fast food
-36.8877135,149.9085297,Fast food
-36.8876556,149.909618,Fast food
-36.8890799,149.9109116,Fast food
-36.895865,149.9148109,Fast food
-36.8871059,149.9107132,Fast food
-36.8866667,149.9104192,Fast food
-36.6270191,149.5687139,Fast food
-36.7267616,149.9806939,Fast food
-36.6738122,149.8373616,Fast food
-37.0667245,149.9073982,Fast food
-37.0651192,149.9059929,Fast food
-37.0561199,149.9036438,Fast food
-34.0224175,150.7604334,Fast food
-34.0321094,150.8161843,Fast food
-34.0710553,150.8109547,Fast food
-34.0487165,150.8267348,Fast food
-34.0713392,150.8095728,Fast food
-34.0484952,150.8269791,Fast food
-34.050474,150.8268504,Fast food
-34.0501704,150.827128,Fast food
-34.0491469,150.8259472,Fast food
-34.0713672,150.8107893,Fast food
-34.0718825,150.8049546,Fast food
-34.0717019,150.8296522,Fast food
-34.0539554,150.8208331,Fast food
-34.10053319,150.7981471,Fast food
-33.9860256,150.8932544,Fast food
-33.9850681,150.8929849,Fast food
-34.0102099,150.8760545,Fast food
-33.9991904,150.8643537,Fast food
-33.9980938,150.8647736,Fast food
-33.99796,150.8659542,Fast food
