latitude,longitude,Amenity
-32.82869655,151.6851649,Fuel Station
-32.82758317,151.6846415,Fuel Station
-32.79316122,151.6381581,Fuel Station
-32.7926144,151.6360805,Fuel Station
-32.81139212,151.6390929,Fuel Station
-32.80760665,151.6588553,Fuel Station
-32.82756332,151.6846918,Fuel Station
-32.82845128,151.6851056,Fuel Station
-32.80704116,151.6340912,Fuel Station
-32.80137383,151.634979,Fuel Station
-32.9842533,151.4851621,Fuel Station
-32.9648487,151.4795173,Fuel Station
-32.9857511,151.4872056,Fuel Station
-32.7664764,151.6116804,Fuel Station
-32.7527072,151.5869268,Fuel Station
-32.7447937,151.5841976,Fuel Station
-32.7451237,151.5835998,Fuel Station
-32.7487692,151.5830145,Fuel Station
-32.7612885,151.5998787,Fuel Station
-32.76179605,151.5927843,Fuel Station
-32.96471021,151.4796793,Fuel Station
-32.6511996,152.1490362,Fuel Station
-32.7912644,151.7254061,Fuel Station
-32.6539805,151.9629831,Fuel Station
-32.6149274,152.080238,Fuel Station
-32.798319,151.7178007,Fuel Station
-32.7831977,151.7370105,Fuel Station
-32.7609894,151.7491338,Fuel Station
-32.78807828,151.7270759,Fuel Station
-32.75534064,151.7629769,Fuel Station
-32.79835311,151.7176291,Fuel Station
-32.8324408,151.3544432,Fuel Station
-32.9024309,151.2802317,Fuel Station
-32.9902389,151.1307634,Fuel Station
-32.8413267,151.367733,Fuel Station
-32.7989153,151.3493942,Fuel Station
-32.8244342,151.3524705,Fuel Station
-32.81846772,151.3508828,Fuel Station
-32.82773686,151.4914154,Fuel Station
-32.3894652,150.6892087,Fuel Station
-32.1392013,150.3529188,Fuel Station
-32.14079247,150.3634412,Fuel Station
-32.5670353,151.1651211,Fuel Station
-32.5628421,151.1755368,Fuel Station
-32.6526519,151.0204654,Fuel Station
-32.545334,151.149188,Fuel Station
-32.6405821,151.2313686,Fuel Station
-32.7506287,151.1035233,Fuel Station
-32.5648936,151.1657888,Fuel Station
-32.4959148,150.90873,Fuel Station
-32.5674851,151.1652432,Fuel Station
-32.5617825,151.1748319,Fuel Station
-32.5560804,151.1669639,Fuel Station
-32.569359,151.1800303,Fuel Station
-32.54496018,151.14912,Fuel Station
-32.56297284,151.1755216,Fuel Station
-32.56182259,151.1748057,Fuel Station
-32.2779883,150.8980408,Fuel Station
-32.3344639,150.5666944,Fuel Station
-32.2634099,150.8907825,Fuel Station
-32.2608954,150.8891221,Fuel Station
-32.2685083,150.8867258,Fuel Station
-32.2721171,150.8900986,Fuel Station
-32.2817703,150.9009646,Fuel Station
-32.26852628,150.8867188,Fuel Station
-32.281842,150.901101,Fuel Station
-32.25900521,150.8899812,Fuel Station
-32.6827999,151.3930256,Fuel Station
-32.66694982,151.3749529,Fuel Station
-32.67634841,151.3874508,Fuel Station
-32.05795,150.8706608,Fuel Station
-32.0404597,150.8653889,Fuel Station
-32.0471775,150.8679355,Fuel Station
-32.0443551,150.8664208,Fuel Station
-32.0548611,150.8689755,Fuel Station
-32.04029794,150.8653887,Fuel Station
-31.7839403,150.8959635,Fuel Station
-31.7614317,150.8312648,Fuel Station
-31.765881,150.8426416,Fuel Station
-31.6356906,150.7226495,Fuel Station
-31.6565881,150.7334827,Fuel Station
-31.0911806,150.9248959,Fuel Station
-31.0936002,150.9167631,Fuel Station
-31.1118641,150.9229232,Fuel Station
-31.3042587,151.1498557,Fuel Station
-31.1239371,150.9906,Fuel Station
-31.1238498,150.983509,Fuel Station
-31.126261,150.9233989,Fuel Station
-30.9858242,150.4459269,Fuel Station
-30.9376028,150.6348337,Fuel Station
-31.114234,150.9613726,Fuel Station
-31.1231916,150.9751779,Fuel Station
-31.1310302,150.9241354,Fuel Station
-31.1333213,150.9230102,Fuel Station
-31.12622976,150.9234516,Fuel Station
-31.08591673,150.9153194,Fuel Station
-31.12837827,150.9235332,Fuel Station
-31.34452,150.6477231,Fuel Station
-31.26381199,150.7323229,Fuel Station
-31.5508899,150.8276879,Fuel Station
-31.4065914,150.4254494,Fuel Station
-31.217208,150.8186456,Fuel Station
-30.7458999,150.7197101,Fuel Station
-30.7571306,150.7297036,Fuel Station
-30.7394631,150.7163675,Fuel Station
-30.748309,150.7245414,Fuel Station
-30.3810821,150.6097357,Fuel Station
-30.3862195,150.6088044,Fuel Station
-30.5114788,152.0426131,Fuel Station
-30.5080028,151.6477472,Fuel Station
-30.51295056,151.669716,Fuel Station
-30.51710058,151.6675837,Fuel Station
-30.50349145,151.6511263,Fuel Station
-30.5321856,151.6159846,Fuel Station
-30.51137805,151.6481286,Fuel Station
-30.5135321,151.6485292,Fuel Station
-30.50324792,151.6727036,Fuel Station
-30.51269044,151.6624355,Fuel Station
-30.5121668,151.6693792,Fuel Station
-31.05595506,151.047853,Fuel Station
-31.0226773,151.0691568,Fuel Station
-30.9842307,151.5875217,Fuel Station
-30.9858458,151.5959822,Fuel Station
-30.7613676,151.4495447,Fuel Station
-31.5134749,151.7180039,Fuel Station
-30.9846162,151.5937895,Fuel Station
-30.8806749,151.1583406,Fuel Station
-31.2770867,149.2784833,Fuel Station
-31.2723227,149.2770678,Fuel Station
-30.6470047,151.4923008,Fuel Station
-30.6504265,151.4910853,Fuel Station
-30.6453964,151.4935454,Fuel Station
-30.5074624,151.1143611,Fuel Station
-30.64538034,151.4935145,Fuel Station
-30.64705264,151.4923506,Fuel Station
-30.1704325,151.0755859,Fuel Station
-29.7780441,151.1146539,Fuel Station
-29.7684848,151.1185886,Fuel Station
-29.7781109,151.1155373,Fuel Station
-29.7796485,151.1194226,Fuel Station
-29.774336,151.0912067,Fuel Station
-29.8535966,151.1169742,Fuel Station
-29.3231973,151.095121,Fuel Station
-30.3147813,151.6897595,Fuel Station
-30.2058375,151.6757525,Fuel Station
-30.1289761,151.6849877,Fuel Station
-30.20601072,151.6757657,Fuel Station
-30.31464966,151.6896577,Fuel Station
-29.955235,151.212344,Fuel Station
-29.7376512,151.7378319,Fuel Station
-29.7431095,151.7368353,Fuel Station
-29.7343977,151.7287299,Fuel Station
-29.72749407,151.7404989,Fuel Station
-29.7273425,151.740718,Fuel Station
-29.74302967,151.7367647,Fuel Station
-29.73694739,151.7379345,Fuel Station
-29.4441406,151.5991691,Fuel Station
-29.4394567,151.8463114,Fuel Station
-29.0536066,152.0211065,Fuel Station
-29.0625384,152.0171967,Fuel Station
-29.0568882,152.018782,Fuel Station
-29.0615468,152.0173896,Fuel Station
-29.0649874,152.0167845,Fuel Station
-29.05686342,152.0189026,Fuel Station
-29.0534948,152.0210846,Fuel Station
-29.06250505,152.0170662,Fuel Station
-31.1005155,149.903705,Fuel Station
-30.9800958,150.2560875,Fuel Station
-30.9773573,150.2447977,Fuel Station
-30.9790436,150.2554495,Fuel Station
-31.3460636,149.8286348,Fuel Station
-30.7108257,150.0417869,Fuel Station
-30.1053149,148.9688802,Fuel Station
-30.2254169,149.4296958,Fuel Station
-30.2246053,149.4326634,Fuel Station
-30.2219121,149.4515102,Fuel Station
-30.3488448,149.7566856,Fuel Station
-30.1138873,149.7992151,Fuel Station
-30.3229288,149.7812814,Fuel Station
-30.3299308,149.7757185,Fuel Station
-30.3349591,149.769941,Fuel Station
-30.3396205,149.7658305,Fuel Station
-30.32293673,149.7812699,Fuel Station
-30.9497513,149.0673485,Fuel Station
-30.9499108,149.0685426,Fuel Station
-29.9172034,149.7908968,Fuel Station
-29.7374159,149.7992337,Fuel Station
-29.7363912,149.7993858,Fuel Station
-29.4714253,149.8440255,Fuel Station
-29.4608598,149.8418015,Fuel Station
-29.3163044,149.8062309,Fuel Station
-29.4908717,149.8507939,Fuel Station
-29.46701825,149.8412921,Fuel Station
-29.5428838,150.5749468,Fuel Station
-29.6527553,150.8269456,Fuel Station
-29.8674918,150.5690788,Fuel Station
-29.8664982,150.5711633,Fuel Station
-29.8669767,150.5628627,Fuel Station
-29.8709631,150.5728849,Fuel Station
-29.0736595,149.6337128,Fuel Station
-28.9781713,148.9980306,Fuel Station
-28.9294985,150.3919266,Fuel Station
-28.6087751,150.3510781,Fuel Station
-32.345269,151.9300491,Fuel Station
-32.398215,151.748536,Fuel Station
-32.3992104,151.7579411,Fuel Station
-32.4108606,151.7509153,Fuel Station
-32.5412157,151.5762242,Fuel Station
-31.9735273,151.9116904,Fuel Station
-32.0085828,151.9579226,Fuel Station
-32.1177796,151.9379958,Fuel Station
-32.0121646,151.9578544,Fuel Station
-32.0101259,151.9581376,Fuel Station
-32.0052376,151.9577052,Fuel Station
-32.5054014,152.3040819,Fuel Station
-32.409551,152.2114321,Fuel Station
-32.2165218,152.3228122,Fuel Station
-32.219252,152.3221657,Fuel Station
-32.4098564,152.210663,Fuel Station
-32.387148,152.4444557,Fuel Station
-32.3858281,152.2286198,Fuel Station
-32.3908603,151.9564709,Fuel Station
-32.4667508,151.9596064,Fuel Station
-31.8255692,152.6127389,Fuel Station
-31.82550071,152.6127303,Fuel Station
-31.871877,152.6823074,Fuel Station
-32.1654759,152.4936657,Fuel Station
-32.1907765,152.5154142,Fuel Station
-32.1945601,152.5144689,Fuel Station
-32.18304956,152.5162066,Fuel Station
-32.34308555,152.5150709,Fuel Station
-32.0516603,152.2593765,Fuel Station
-31.8692352,152.3768057,Fuel Station
-31.6056868,152.4678777,Fuel Station
-31.86835063,152.3716362,Fuel Station
-31.8722444,152.3647321,Fuel Station
-31.9432543,152.4712766,Fuel Station
-31.8982134,152.5176264,Fuel Station
-31.9106729,152.4661246,Fuel Station
-31.9105206,152.4652435,Fuel Station
-31.966639,152.5745968,Fuel Station
-31.8899189,152.5100411,Fuel Station
-31.89325942,152.506627,Fuel Station
-31.90709635,152.4501665,Fuel Station
-31.90990856,152.45892,Fuel Station
-30.8944818,153.0397882,Fuel Station
-30.8996666,153.0411247,Fuel Station
-31.6337206,152.7235177,Fuel Station
-31.0803404,152.8379018,Fuel Station
-30.938459,152.9425759,Fuel Station
-31.0749813,152.8432561,Fuel Station
-30.8182192,152.5086349,Fuel Station
-31.0777232,152.843003,Fuel Station
-31.1289295,152.8282089,Fuel Station
-31.0935594,152.8369885,Fuel Station
-30.9291809,152.6271589,Fuel Station
-31.0755804,152.8435781,Fuel Station
-31.0796137,152.8325991,Fuel Station
-31.0703599,152.8455174,Fuel Station
-31.3406746,152.7927485,Fuel Station
-31.6402774,152.8162982,Fuel Station
-31.6422838,152.8101822,Fuel Station
-31.6348874,152.7557688,Fuel Station
-31.7944606,152.65128,Fuel Station
-31.4767501,152.9145675,Fuel Station
-31.4277453,152.8957995,Fuel Station
-31.4634494,152.8214201,Fuel Station
-31.4501512,152.8853447,Fuel Station
-31.4292002,152.8830135,Fuel Station
-31.4310942,152.9084741,Fuel Station
-31.4350155,152.9004692,Fuel Station
-31.4327458,152.9129848,Fuel Station
-31.43434764,152.9046612,Fuel Station
-31.43330028,152.9169999,Fuel Station
-31.43281697,152.9128139,Fuel Station
-31.55305437,152.8542709,Fuel Station
-31.4581109,152.7354044,Fuel Station
-31.4575849,152.7315824,Fuel Station
-31.4573374,152.7304118,Fuel Station
-31.3974436,152.1156416,Fuel Station
-31.4666056,152.7191446,Fuel Station
-30.7129032,152.9212054,Fuel Station
-30.709797,152.9198425,Fuel Station
-30.7084825,152.9212476,Fuel Station
-30.6522105,152.9915757,Fuel Station
-30.6392464,152.9886248,Fuel Station
-30.6268037,152.9721817,Fuel Station
-30.305684,153.1322682,Fuel Station
-30.3714943,153.0355971,Fuel Station
-30.3729161,153.0357088,Fuel Station
-30.3351446,153.0808532,Fuel Station
-30.3442092,153.0692599,Fuel Station
-30.3183027,153.0892,Fuel Station
-30.2217173,153.0141575,Fuel Station
-30.306398,153.1010451,Fuel Station
-30.2903332,153.1212157,Fuel Station
-30.2905424,153.1379289,Fuel Station
-30.2916854,153.1183809,Fuel Station
-30.050106,152.9787397,Fuel Station
-30.28093527,153.13197,Fuel Station
-30.28629372,153.1240512,Fuel Station
-30.2906528,153.1195804,Fuel Station
-30.3524153,153.0905986,Fuel Station
-30.3978391,152.352843,Fuel Station
-30.3401374,152.7101119,Fuel Station
-30.425025,152.7785764,Fuel Station
-30.4666589,153.0432098,Fuel Station
-30.45934678,152.9161223,Fuel Station
-30.4528147,152.8993453,Fuel Station
-30.486224,153.008708,Fuel Station
-30.5018453,153.0122317,Fuel Station
-30.1254153,153.1945675,Fuel Station
-30.1104705,153.1903315,Fuel Station
-30.1643594,153.1815995,Fuel Station
-30.1145766,153.1930111,Fuel Station
-30.0765536,153.1884767,Fuel Station
-29.9348678,153.094917,Fuel Station
-29.6921801,152.9343764,Fuel Station
-29.6934958,152.9372701,Fuel Station
-29.703654,152.9574833,Fuel Station
-29.7113286,152.9453142,Fuel Station
-29.7118742,152.9463834,Fuel Station
-29.9179761,153.0685706,Fuel Station
-29.5609296,153.1491731,Fuel Station
-29.7019,152.9350287,Fuel Station
-29.5770743,152.5506217,Fuel Station
-29.6921656,152.9343889,Fuel Station
-29.82816489,152.8914092,Fuel Station
-29.70299245,152.928703,Fuel Station
-29.70625659,152.9421525,Fuel Station
-29.70738535,152.9425275,Fuel Station
-29.70608113,152.9400102,Fuel Station
-29.70706575,152.9398402,Fuel Station
-29.6284068,153.0299977,Fuel Station
-29.6310963,153.0294562,Fuel Station
-29.8505752,153.2571432,Fuel Station
-29.4493141,153.2011665,Fuel Station
-29.4851015,153.2005943,Fuel Station
-29.4337588,153.3411842,Fuel Station
-29.4270261,153.3278428,Fuel Station
-29.4355465,153.3598987,Fuel Station
-29.43505605,153.3441319,Fuel Station
-29.4270573,153.3279384,Fuel Station
-29.4137859,153.2420474,Fuel Station
-29.40513734,153.3497463,Fuel Station
-28.8878332,152.5692777,Fuel Station
-28.9062214,152.7182175,Fuel Station
-28.8875805,152.5682625,Fuel Station
-29.2823976,152.9891803,Fuel Station
-28.6526346,152.5952335,Fuel Station
-28.73570896,152.6223488,Fuel Station
-28.8663048,153.0448772,Fuel Station
-28.8654401,153.0450704,Fuel Station
-28.8596326,153.0557045,Fuel Station
-28.8623638,153.0464052,Fuel Station
-28.8607019,153.0621256,Fuel Station
-28.8588857,153.0490385,Fuel Station
-28.870485,153.0441592,Fuel Station
-29.0100011,153.4356494,Fuel Station
-29.0200216,153.4239877,Fuel Station
-29.0720388,153.3409826,Fuel Station
-29.0916015,153.3976093,Fuel Station
-29.1141567,153.4281846,Fuel Station
-28.6182221,153.0038568,Fuel Station
-28.6183477,153.0032987,Fuel Station
-28.47309167,152.5480321,Fuel Station
-28.47255341,152.5484132,Fuel Station
-28.3885383,152.6109214,Fuel Station
-28.3891046,152.6120903,Fuel Station
-28.4053644,152.3075066,Fuel Station
-28.81538,153.4033139,Fuel Station
-28.8410285,153.4389391,Fuel Station
-28.8638939,153.5359996,Fuel Station
-28.7918595,153.5882573,Fuel Station
-28.852652,153.5562023,Fuel Station
-28.8609035,153.516735,Fuel Station
-28.8605986,153.5173183,Fuel Station
-28.85827313,153.5605693,Fuel Station
-28.86811739,153.5552618,Fuel Station
-28.6863863,153.5254537,Fuel Station
-28.7470014,153.2255416,Fuel Station
-28.8102724,153.2679167,Fuel Station
-28.8016573,153.2695808,Fuel Station
-28.8113649,153.2800554,Fuel Station
-28.808907,153.2808978,Fuel Station
-28.8128125,153.2782524,Fuel Station
-28.59314,153.2268899,Fuel Station
-28.6732495,153.2782342,Fuel Station
-28.8045612,153.2845036,Fuel Station
-28.8256651,153.2594389,Fuel Station
-28.82143167,153.3279174,Fuel Station
-28.81187682,153.2870926,Fuel Station
-28.81341967,153.2759392,Fuel Station
-28.6879337,153.6083184,Fuel Station
-28.6399524,153.6033954,Fuel Station
-28.6420093,153.6108035,Fuel Station
-28.6374044,153.5814485,Fuel Station
-28.5530461,153.5037616,Fuel Station
-28.5601309,153.4941778,Fuel Station
-28.5381959,153.5486736,Fuel Station
-28.4417418,153.4915715,Fuel Station
-28.5418399,153.5475315,Fuel Station
-28.4301906,153.47104,Fuel Station
-28.5534755,153.5456768,Fuel Station
-28.4561651,153.4961156,Fuel Station
-28.486569,153.2208652,Fuel Station
-28.4143835,153.3312111,Fuel Station
-28.3305981,153.4017814,Fuel Station
-28.3262865,153.4101908,Fuel Station
-28.3268064,153.4092799,Fuel Station
-28.3273519,153.4084398,Fuel Station
-28.3292702,153.4023838,Fuel Station
-28.31915666,153.4295894,Fuel Station
-28.1859176,153.5260557,Fuel Station
-28.18715326,153.5229928,Fuel Station
-28.1947105,153.5420455,Fuel Station
-28.204881,153.5448146,Fuel Station
-28.207674,153.5451985,Fuel Station
-28.19607825,153.5437167,Fuel Station
-28.2438854,153.5576482,Fuel Station
-28.2558473,153.5754601,Fuel Station
-28.2271516,153.5568581,Fuel Station
-28.2576525,153.5278037,Fuel Station
-28.25718588,153.5271428,Fuel Station
-34.416208,150.8849503,Fuel Station
-34.4262815,150.8797351,Fuel Station
-34.42869324,150.8989454,Fuel Station
-34.42504327,150.8729266,Fuel Station
-34.42511279,150.8736138,Fuel Station
-34.4768777,150.8392181,Fuel Station
-34.4802163,150.8461941,Fuel Station
-34.1923012,150.9776841,Fuel Station
-34.31438009,150.9247845,Fuel Station
-34.3004324,150.9387232,Fuel Station
-34.33656805,150.9122016,Fuel Station
-34.3356956,150.9134748,Fuel Station
-34.3744645,150.8963389,Fuel Station
-34.3744704,150.8964011,Fuel Station
-34.37423379,150.8962567,Fuel Station
-34.38427918,150.9035095,Fuel Station
-34.38406219,150.9063593,Fuel Station
-34.403372,150.8917285,Fuel Station
-34.394087,150.8927108,Fuel Station
-34.3892599,150.8808366,Fuel Station
-34.42784765,150.8538745,Fuel Station
-34.45413713,150.8451573,Fuel Station
-34.45487467,150.844566,Fuel Station
-34.5703946,150.776638,Fuel Station
-34.5713221,150.7648471,Fuel Station
-34.57201238,150.7751275,Fuel Station
-34.551913,150.7882727,Fuel Station
-34.55459577,150.7907732,Fuel Station
-34.5676107,150.8033502,Fuel Station
-34.56122078,150.7955634,Fuel Station
-34.5590268,150.7935196,Fuel Station
-34.55348046,150.7897374,Fuel Station
-34.56774711,150.8021741,Fuel Station
-34.54728585,150.8637144,Fuel Station
-34.5805536,150.8612617,Fuel Station
-34.5796219,150.866856,Fuel Station
-34.5631694,150.8314589,Fuel Station
-34.56454713,150.8299966,Fuel Station
-34.5011833,150.8145935,Fuel Station
-34.49873913,150.7914231,Fuel Station
-34.5412397,150.7855701,Fuel Station
-34.49617369,150.7923282,Fuel Station
-34.48591678,150.8064374,Fuel Station
-34.6823199,150.8484381,Fuel Station
-34.7455323,150.8161993,Fuel Station
-34.7748929,150.6930334,Fuel Station
-34.7750874,150.6951854,Fuel Station
-34.77570638,150.6961259,Fuel Station
-35.6482491,150.1419259,Fuel Station
-35.6477351,150.2389905,Fuel Station
-35.5751604,150.2586711,Fuel Station
-35.6701201,150.2198401,Fuel Station
-35.7823184,150.1421836,Fuel Station
-35.7267139,150.1946114,Fuel Station
-35.71960065,150.1729243,Fuel Station
-35.73243897,150.1996866,Fuel Station
-35.71222101,150.1743566,Fuel Station
-35.69989532,150.1827009,Fuel Station
-35.64790149,150.2386994,Fuel Station
-36.059299,150.1388981,Fuel Station
-35.9197467,150.0837396,Fuel Station
-35.9045881,150.0816157,Fuel Station
-36.010853,150.1047356,Fuel Station
-35.9122992,150.0825633,Fuel Station
-35.9126989,150.0820269,Fuel Station
-35.90152115,150.1470989,Fuel Station
-35.9014663,150.1471364,Fuel Station
-36.0587777,150.1392862,Fuel Station
-35.90457735,150.0815787,Fuel Station
-35.3134376,150.4333745,Fuel Station
-35.3314518,150.4493847,Fuel Station
-35.2466434,150.5317353,Fuel Station
-35.3661726,150.4713872,Fuel Station
-35.4350048,150.4031144,Fuel Station
-35.4854616,150.3389958,Fuel Station
-35.3628992,150.4728021,Fuel Station
-35.3631234,150.4726667,Fuel Station
-35.36308129,150.4726561,Fuel Station
-35.3628309,150.473545,Fuel Station
-35.018308,150.5793609,Fuel Station
-35.0855291,150.5332569,Fuel Station
-34.9323497,150.7704686,Fuel Station
-34.9301342,150.7580638,Fuel Station
-35.0756443,150.6550381,Fuel Station
-35.0699597,150.6756108,Fuel Station
-35.0896663,150.5906395,Fuel Station
-35.09145114,150.5075022,Fuel Station
-34.8382937,150.5956539,Fuel Station
-34.8885748,150.6092473,Fuel Station
-34.9156371,150.6042135,Fuel Station
-34.87251993,150.6013553,Fuel Station
-34.85764163,150.605188,Fuel Station
-34.85767041,150.583208,Fuel Station
-34.87632903,150.6023766,Fuel Station
-34.90516361,150.6029707,Fuel Station
-34.90403966,150.6027751,Fuel Station
-34.91628453,150.6041632,Fuel Station
-34.8910522,150.6013176,Fuel Station
-34.84560195,150.5946571,Fuel Station
-34.84054334,150.5951526,Fuel Station
-34.83976103,150.5941151,Fuel Station
-36.0887916,150.0497399,Fuel Station
-36.0938702,150.0518816,Fuel Station
-36.427383,150.0762139,Fuel Station
-36.3131558,150.0751156,Fuel Station
-36.4199739,150.0644027,Fuel Station
-36.2160973,150.1263532,Fuel Station
-36.16431883,150.1256814,Fuel Station
-36.21634128,150.1302257,Fuel Station
-36.21340129,150.1233279,Fuel Station
-36.41996461,150.0643076,Fuel Station
-36.8968303,149.9108839,Fuel Station
-36.849988,149.9215608,Fuel Station
-36.88756097,149.9089472,Fuel Station
-36.86351324,149.913891,Fuel Station
-36.93106054,149.8747093,Fuel Station
-36.6269107,149.568429,Fuel Station
-36.6261372,149.5670024,Fuel Station
-36.7331268,149.9807446,Fuel Station
-36.3867549,149.8895322,Fuel Station
-36.7664216,149.695401,Fuel Station
-36.6756716,149.8433376,Fuel Station
-36.3870966,149.8875106,Fuel Station
-36.6738224,149.8381429,Fuel Station
-36.72417055,149.9774237,Fuel Station
-36.67563993,149.8433389,Fuel Station
-37.1573522,149.8565604,Fuel Station
-37.2499871,149.9135046,Fuel Station
-37.06319302,149.9045242,Fuel Station
-37.0637701,149.9030409,Fuel Station
-37.0653034,149.899022,Fuel Station
-34.02430061,150.7589685,Fuel Station
-34.02073665,150.763624,Fuel Station
-34.0311497,150.8162209,Fuel Station
-34.0318032,150.8157408,Fuel Station
-34.0618281,150.8094279,Fuel Station
-34.0639401,150.816993,Fuel Station
-34.0893494,150.8078936,Fuel Station
-34.053246,150.8233201,Fuel Station
-34.0654515,150.825818,Fuel Station
-34.0539482,150.8299953,Fuel Station
-34.0611233,150.812024,Fuel Station
-34.0604889,150.8194338,Fuel Station
-34.09992235,150.7987538,Fuel Station
-34.06121126,150.8120314,Fuel Station
-34.07298853,150.8418658,Fuel Station
-34.10290187,150.8025367,Fuel Station
-34.09762686,150.8135832,Fuel Station
-34.1119296,150.7986166,Fuel Station
-34.05312805,150.8234383,Fuel Station
-33.9892853,150.8824661,Fuel Station
-34.0043854,150.8411185,Fuel Station
-34.0099987,150.8764812,Fuel Station
-33.9886942,150.8594809,Fuel Station
-33.99987945,150.8647987,Fuel Station
-34.00041275,150.8679736,Fuel Station
-34.0469795,150.7609334,Fuel Station
-34.04945002,150.7602288,Fuel Station
-34.03965371,150.7432586,Fuel Station
-34.04098077,150.7351987,Fuel Station
-34.04172125,150.7308635,Fuel Station
-34.0536226,150.7003205,Fuel Station
-34.075439,150.5709886,Fuel Station
-34.075246,150.538847,Fuel Station
-34.0862529,150.6946981,Fuel Station
-34.0580841,150.6914009,Fuel Station
-34.06856944,150.7296588,Fuel Station
-34.1879997,150.6052272,Fuel Station
-34.16848409,150.6115093,Fuel Station
-34.2344458,150.5819138,Fuel Station
-34.22239379,150.5929169,Fuel Station
-34.2832653,150.6364818,Fuel Station
-34.2825617,150.63947,Fuel Station
-34.2549999,150.5738222,Fuel Station
-34.4500403,150.4502082,Fuel Station
-34.4394761,150.4717007,Fuel Station
-34.4526383,150.4381989,Fuel Station
-34.4759856,150.4187901,Fuel Station
-34.48114734,150.4154186,Fuel Station
-34.6076999,150.2281799,Fuel Station
-34.6081187,150.2249436,Fuel Station
-34.7301058,150.5218724,Fuel Station
-34.6483993,150.4860789,Fuel Station
-34.58794133,150.5894934,Fuel Station
-34.55312516,150.364677,Fuel Station
-34.55418228,150.3610142,Fuel Station
-34.54609101,150.3745844,Fuel Station
-34.6552727,150.3040093,Fuel Station
-34.718541,150.0011317,Fuel Station
-34.7193861,149.9951206,Fuel Station
-34.7154743,149.99991,Fuel Station
-34.71527443,149.9997905,Fuel Station
-34.7729325,149.6914992,Fuel Station
-35.069072,149.6549055,Fuel Station
-34.7723487,149.6900958,Fuel Station
-34.4056966,149.8190636,Fuel Station
-34.74791285,149.7493588,Fuel Station
-34.75053148,149.7191944,Fuel Station
-34.7520749,149.7178026,Fuel Station
-34.75836462,149.7167518,Fuel Station
-34.7556963,149.7107201,Fuel Station
-34.74942082,149.7232484,Fuel Station
-34.74613832,149.7327374,Fuel Station
-34.7816605,149.2683168,Fuel Station
-34.72192363,149.1808412,Fuel Station
-34.8066671,148.8820014,Fuel Station
-34.84454358,148.9138881,Fuel Station
-34.96977871,149.0298115,Fuel Station
-34.4560992,149.4681131,Fuel Station
-34.4547785,149.4596509,Fuel Station
-34.0850712,149.1508655,Fuel Station
-34.46070285,149.4741923,Fuel Station
-34.6694511,148.6330189,Fuel Station
-34.601009,148.5579175,Fuel Station
-34.4430608,148.7153731,Fuel Station
-34.44136777,148.7160894,Fuel Station
-34.44290375,148.7153222,Fuel Station
-34.5498982,148.3513749,Fuel Station
-34.5292755,148.1638233,Fuel Station
-34.7607347,147.8554898,Fuel Station
-34.636246,148.0346314,Fuel Station
-34.6410745,148.0271642,Fuel Station
-34.6443477,148.0239325,Fuel Station
-34.6364571,148.0250643,Fuel Station
-34.63435884,148.0288554,Fuel Station
-34.3134526,148.3002575,Fuel Station
-34.3108437,148.2906675,Fuel Station
-34.3138035,148.2953145,Fuel Station
-34.3376597,148.2827027,Fuel Station
-35.3220391,149.0570915,Fuel Station
-35.3222286,149.0569284,Fuel Station
-35.34026261,149.0518873,Fuel Station
-35.32223614,149.0569167,Fuel Station
-35.3808009,149.2001165,Fuel Station
-35.3412207,149.2444209,Fuel Station
-35.3488802,149.2434752,Fuel Station
-35.3714206,149.2325999,Fuel Station
-35.3637276,149.2067846,Fuel Station
-35.3583055,149.2208403,Fuel Station
-35.3550023,149.232824,Fuel Station
-35.3491865,149.2436986,Fuel Station
-35.3516481,149.2335547,Fuel Station
-35.3924338,149.1623863,Fuel Station
-35.20310895,149.2106508,Fuel Station
-35.70310637,149.1592793,Fuel Station
-35.25636521,149.4426189,Fuel Station
-35.25405595,149.4385077,Fuel Station
-35.44629216,149.7994473,Fuel Station
-35.44620515,149.8020099,Fuel Station
-35.44485496,149.7988574,Fuel Station
-35.5898942,149.4470911,Fuel Station
-36.5033173,148.307133,Fuel Station
-35.9561073,149.1482647,Fuel Station
-36.4098909,148.5966072,Fuel Station
-36.394208,148.6518954,Fuel Station
-36.41395922,148.6225137,Fuel Station
-36.41478775,148.6178888,Fuel Station
-36.3654393,148.8270697,Fuel Station
-35.9963314,148.7776693,Fuel Station
-35.9971797,148.7702113,Fuel Station
-35.93687994,148.3806338,Fuel Station
-36.2328401,149.1299498,Fuel Station
-36.232468,149.1307953,Fuel Station
-36.2299689,149.134708,Fuel Station
-36.2247613,149.1482576,Fuel Station
-36.2328186,149.1311783,Fuel Station
-36.2285806,149.1354145,Fuel Station
-36.24560973,149.0534167,Fuel Station
-36.23362973,149.1267716,Fuel Station
-36.23232679,149.1307944,Fuel Station
-36.5149255,149.2830826,Fuel Station
-36.9130916,149.2366544,Fuel Station
-36.91234988,149.2374583,Fuel Station
-37.0445934,148.938318,Fuel Station
-36.0867744,146.9096654,Fuel Station
-36.0738757,146.8910533,Fuel Station
-36.0572517,146.9322513,Fuel Station
-36.0888089,146.9093725,Fuel Station
-36.0798019,146.9109962,Fuel Station
-36.0754941,146.9255156,Fuel Station
